x,y,z
215.946,34.775,-0.004
215.927,34.677,-0.004
215.906,34.579,-0.004
215.886,34.481,-0.004
215.865,34.383,-0.004
215.846,34.285,-0.004
215.826,34.187,-0.004
215.805,34.089,-0.004
215.786,33.991,-0.004
215.766,33.893,-0.004
215.745,33.795,-0.004
215.726,33.697,-0.004
215.705,33.599,-0.004
215.685,33.501,-0.004
215.665,33.404,-0.004
215.645,33.306,-0.004
215.625,33.208,-0.004
215.605,33.11,-0.004
215.585,33.012,-0.004
215.565,32.914,-0.004
215.545,32.816,-0.004
215.525,32.718,-0.004
215.505,32.62,-0.004
215.484,32.522,-0.004
215.464,32.424,-0.004
215.445,32.326,-0.004
215.424,32.228,-0.004
215.404,32.13,-0.004
215.385,32.032,-0.004
215.364,31.935,-0.004
215.344,31.836,-0.004
215.325,31.739,-0.004
215.304,31.64,-0.004
215.284,31.543,-0.004
215.263,31.444,-0.004
215.244,31.347,-0.004
215.224,31.248,-0.004
215.203,31.151,-0.004
215.184,31.052,-0.004
215.164,30.955,-0.004
215.143,30.857,-0.004
215.116,30.761,-0.004
215.089,30.664,-0.004
215.061,30.568,-0.004
215.034,30.472,-0.004
215.007,30.376,-0.004
214.98,30.279,-0.004
214.952,30.184,-0.004
214.925,30.087,-0.004
214.898,29.99,-0.004
214.871,29.895,-0.004
214.844,29.798,-0.004
214.816,29.702,-0.004
214.79,29.606,-0.004
214.762,29.51,-0.004
214.735,29.413,-0.004
214.707,29.318,-0.004
214.681,29.221,-0.004
214.653,29.124,-0.004
214.624,29.029,-0.004
214.595,28.933,-0.004
214.566,28.838,-0.004
214.537,28.743,-0.004
214.508,28.647,-0.004
214.478,28.551,-0.004
214.45,28.455,-0.004
214.421,28.36,-0.004
214.391,28.264,-0.004
214.362,28.168,-0.004
214.334,28.073,-0.004
214.304,27.977,-0.004
214.275,27.881,-0.004
214.246,27.786,-0.004
214.217,27.69,-0.004
214.188,27.594,-0.004
214.159,27.498,-0.004
214.129,27.403,-0.004
214.101,27.307,-0.004
214.072,27.211,-0.004
214.042,27.116,-0.004
214.013,27.02,-0.004
213.985,26.924,-0.004
213.955,26.828,-0.004
213.926,26.733,-0.004
213.896,26.637,-0.004
213.868,26.541,-0.004
213.839,26.447,-0.004
213.809,26.351,-0.004
213.78,26.255,-0.004
213.752,26.16,-0.004
213.722,26.064,-0.004
213.693,25.968,-0.004
213.664,25.872,-0.004
213.634,25.777,-0.004
213.606,25.681,-0.004
213.576,25.585,-0.004
213.547,25.49,-0.004
213.518,25.394,-0.004
213.489,25.298,-0.004
213.46,25.203,-0.004
213.431,25.107,-0.004
213.401,25.011,-0.004
213.373,24.915,-0.004
213.343,24.82,-0.004
213.314,24.724,-0.004
213.284,24.629,-0.004
213.256,24.534,-0.004
213.227,24.438,-0.004
213.197,24.342,-0.004
213.168,24.246,-0.004
213.139,24.151,-0.004
213.11,24.055,-0.004
213.081,23.959,-0.004
213.051,23.864,-0.004
213.023,23.768,-0.004
212.991,23.673,-0.004
212.958,23.578,-0.004
212.924,23.485,-0.004
212.892,23.39,-0.004
212.859,23.296,-0.004
212.825,23.201,-0.004
212.792,23.107,-0.004
212.759,23.013,-0.004
212.726,22.919,-0.004
212.693,22.824,-0.004
212.66,22.729,-0.004
212.626,22.635,-0.004
212.593,22.541,-0.004
212.561,22.447,-0.004
212.527,22.352,-0.004
212.494,22.258,-0.004
212.461,22.163,-0.004
212.427,22.07,-0.004
212.395,21.975,-0.004
212.362,21.881,-0.004
212.328,21.786,-0.004
212.295,21.691,-0.004
212.263,21.598,-0.004
212.229,21.503,-0.004
212.196,21.409,-0.004
212.163,21.314,-0.004
212.129,21.22,-0.004
212.097,21.126,-0.004
212.064,21.032,-0.004
212.03,20.937,-0.004
211.997,20.842,-0.004
211.964,20.748,-0.004
211.931,20.654,-0.004
211.898,20.56,-0.004
211.864,20.465,-0.004
211.831,20.371,-0.004
211.799,20.276,-0.004
211.765,20.183,-0.004
211.732,20.088,-0.004
211.699,19.994,-0.004
211.665,19.899,-0.004
211.633,19.805,-0.004
211.6,19.711,-0.004
211.566,19.617,-0.004
211.533,19.522,-0.004
211.5,19.427,-0.004
211.467,19.333,-0.004
211.434,19.239,-0.004
211.401,19.145,-0.004
211.367,19.05,-0.004
211.335,18.956,-0.004
211.302,18.861,-0.004
211.268,18.767,-0.004
211.235,18.673,-0.004
211.202,18.578,-0.004
211.17,18.484,-0.004
211.135,18.39,-0.004
211.097,18.298,-0.004
211.059,18.206,-0.004
211.02,18.113,-0.004
210.982,18.021,-0.004
210.944,17.928,-0.004
210.906,17.836,-0.004
210.868,17.743,-0.004
210.829,17.651,-0.004
210.791,17.558,-0.004
210.752,17.466,-0.004
210.715,17.373,-0.004
210.677,17.281,-0.003
210.638,17.189,-0.003
210.6,17.097,-0.003
210.561,17.004,-0.003
210.523,16.912,-0.003
210.486,16.819,-0.003
210.447,16.727,-0.003
210.409,16.635,-0.003
210.37,16.542,-0.003
210.332,16.45,-0.003
210.294,16.357,-0.003
210.256,16.265,-0.003
210.218,16.172,-0.003
210.179,16.081,-0.003
210.141,15.988,-0.003
210.102,15.896,-0.003
210.064,15.803,-0.003
210.027,15.711,-0.003
209.988,15.618,-0.003
209.95,15.526,-0.003
209.911,15.433,-0.003
209.873,15.341,-0.003
209.835,15.248,-0.003
209.797,15.156,-0.003
209.759,15.063,-0.003
209.72,14.971,-0.003
209.682,14.88,-0.003
209.644,14.787,-0.003
209.605,14.695,-0.003
209.568,14.602,-0.003
209.529,14.51,-0.003
209.491,14.417,-0.003
209.453,14.325,-0.003
209.414,14.232,-0.003
209.376,14.14,-0.003
209.338,14.047,-0.003
209.3,13.955,-0.003
209.261,13.863,-0.003
209.223,13.771,-0.003
209.184,13.679,-0.003
209.146,13.586,-0.003
209.108,13.494,-0.003
209.07,13.401,-0.003
209.031,13.309,-0.003
208.993,13.216,-0.003
208.955,13.124,-0.003
208.916,13.031,-0.003
208.879,12.939,-0.003
208.84,12.846,-0.003
208.802,12.754,-0.003
208.764,12.662,-0.003
208.725,12.57,-0.003
208.687,12.477,-0.003
208.65,12.385,-0.003
208.611,12.293,-0.003
208.573,12.2,-0.003
208.534,12.108,-0.003
208.496,12.015,-0.003
208.458,11.923,-0.003
208.42,11.83,-0.003
208.382,11.738,-0.003
208.343,11.645,-0.003
208.305,11.554,-0.003
208.266,11.461,-0.003
208.228,11.369,-0.003
208.191,11.276,-0.003
208.152,11.184,-0.003
208.114,11.091,-0.003
208.075,10.999,-0.003
208.037,10.907,-0.003
207.998,10.814,-0.003
207.961,10.722,-0.003
207.922,10.629,-0.003
207.884,10.537,-0.003
207.846,10.445,-0.003
207.807,10.353,-0.003
207.769,10.26,-0.003
207.732,10.168,-0.003
207.692,10.076,-0.003
207.648,9.986,-0.003
207.603,9.897,-0.003
207.559,9.807,-0.003
207.514,9.717,-0.003
207.47,9.628,-0.003
207.425,9.537,-0.003
207.381,9.448,-0.003
207.338,9.358,-0.003
207.293,9.269,-0.003
207.249,9.179,-0.003
207.204,9.09,-0.003
207.16,9.0,-0.003
207.115,8.911,-0.003
207.071,8.821,-0.003
207.026,8.732,-0.003
206.982,8.642,-0.003
206.937,8.553,-0.003
206.894,8.463,-0.003
206.849,8.373,-0.003
206.805,8.284,-0.003
206.76,8.194,-0.003
206.716,8.104,-0.003
206.671,8.014,-0.003
206.627,7.925,-0.003
206.582,7.835,-0.003
206.538,7.746,-0.003
206.493,7.656,-0.003
206.45,7.567,-0.003
206.405,7.477,-0.003
206.361,7.387,-0.003
206.316,7.298,-0.003
206.272,7.208,-0.003
206.228,7.119,-0.003
206.183,7.029,-0.003
206.139,6.94,-0.003
206.094,6.85,-0.003
206.05,6.761,-0.003
206.006,6.67,-0.003
205.962,6.58,-0.003
205.917,6.491,-0.003
205.873,6.401,-0.003
205.829,6.312,-0.003
205.784,6.222,-0.003
205.74,6.133,-0.003
205.695,6.043,-0.003
205.651,5.954,-0.003
205.606,5.864,-0.003
205.563,5.774,-0.003
205.518,5.685,-0.003
205.474,5.595,-0.003
205.429,5.506,-0.003
205.385,5.416,-0.003
205.34,5.327,-0.003
205.296,5.236,-0.003
205.251,5.147,-0.003
205.207,5.057,-0.003
205.162,4.968,-0.003
205.119,4.878,-0.003
205.074,4.789,-0.003
205.03,4.699,-0.003
204.985,4.61,-0.003
204.941,4.52,-0.003
204.896,4.43,-0.003
204.852,4.341,-0.003
204.807,4.251,-0.003
204.763,4.162,-0.003
204.718,4.072,-0.003
204.675,3.983,-0.003
204.631,3.893,-0.003
204.586,3.803,-0.003
204.542,3.713,-0.003
204.497,3.623,-0.003
204.453,3.534,-0.003
204.408,3.444,-0.003
204.364,3.355,-0.003
204.319,3.265,-0.003
204.275,3.176,-0.003
204.232,3.086,-0.003
204.187,2.997,-0.003
204.143,2.907,-0.003
204.098,2.817,-0.003
204.054,2.728,-0.003
204.009,2.638,-0.003
203.965,2.549,-0.003
203.92,2.459,-0.003
203.876,2.37,-0.003
203.832,2.279,-0.003
203.788,2.19,-0.003
203.744,2.1,-0.003
203.698,2.011,-0.003
203.648,1.925,-0.003
203.597,1.839,-0.003
203.547,1.752,-0.003
203.497,1.665,-0.003
203.446,1.579,-0.003
203.396,1.493,-0.003
203.345,1.407,-0.003
203.295,1.32,-0.003
203.245,1.233,-0.003
203.194,1.147,-0.003
203.144,1.061,-0.003
203.094,0.975,-0.003
203.043,0.888,-0.003
202.993,0.801,-0.003
202.943,0.715,-0.003
202.892,0.629,-0.003
202.842,0.543,-0.003
202.792,0.456,-0.003
202.741,0.369,-0.003
202.691,0.283,-0.003
202.641,0.197,-0.003
202.591,0.11,-0.003
202.54,0.024,-0.003
202.49,-0.063,-0.003
202.44,-0.149,-0.003
202.389,-0.235,-0.003
202.339,-0.322,-0.003
202.289,-0.408,-0.003
202.238,-0.495,-0.003
202.188,-0.581,-0.003
202.138,-0.668,-0.003
202.087,-0.754,-0.003
202.037,-0.84,-0.003
201.988,-0.927,-0.003
201.937,-1.013,-0.003
201.887,-1.1,-0.003
201.837,-1.186,-0.003
201.787,-1.272,-0.003
201.736,-1.359,-0.003
201.686,-1.446,-0.003
201.636,-1.532,-0.003
201.585,-1.618,-0.003
201.535,-1.704,-0.003
201.485,-1.792,-0.003
201.435,-1.878,-0.003
201.384,-1.964,-0.003
201.334,-2.05,-0.003
201.284,-2.137,-0.003
201.234,-2.224,-0.003
201.183,-2.31,-0.003
201.133,-2.396,-0.003
201.083,-2.483,-0.003
201.032,-2.569,-0.003
200.982,-2.656,-0.003
200.932,-2.742,-0.003
200.881,-2.828,-0.003
200.831,-2.915,-0.003
200.781,-3.001,-0.003
200.73,-3.088,-0.003
200.68,-3.174,-0.003
200.63,-3.26,-0.003
200.579,-3.347,-0.003
200.529,-3.433,-0.003
200.479,-3.52,-0.003
200.428,-3.606,-0.003
200.378,-3.693,-0.003
200.328,-3.779,-0.003
200.278,-3.865,-0.003
200.227,-3.952,-0.003
200.177,-4.039,-0.003
200.127,-4.125,-0.003
200.076,-4.211,-0.003
200.026,-4.297,-0.003
199.976,-4.385,-0.003
199.926,-4.471,-0.003
199.876,-4.557,-0.003
199.826,-4.643,-0.003
199.775,-4.729,-0.003
199.725,-4.816,-0.003
199.674,-4.903,-0.003
199.624,-4.989,-0.003
199.574,-5.075,-0.003
199.523,-5.161,-0.003
199.473,-5.249,-0.003
199.423,-5.335,-0.003
199.372,-5.421,-0.003
199.322,-5.507,-0.003
199.272,-5.593,-0.003
199.222,-5.681,-0.003
199.17,-5.766,-0.003
199.115,-5.849,-0.003
199.06,-5.932,-0.003
199.005,-6.017,-0.003
198.95,-6.1,-0.003
198.896,-6.183,-0.003
198.841,-6.268,-0.003
198.786,-6.351,-0.003
198.73,-6.434,-0.003
198.675,-6.518,-0.003
198.62,-6.602,-0.003
198.566,-6.685,-0.003
198.511,-6.769,-0.003
198.456,-6.852,-0.003
198.401,-6.936,-0.003
198.346,-7.019,-0.003
198.291,-7.103,-0.003
198.236,-7.186,-0.003
198.181,-7.27,-0.003
198.127,-7.354,-0.003
198.072,-7.437,-0.003
198.017,-7.52,-0.003
197.962,-7.605,-0.003
197.907,-7.688,-0.003
197.852,-7.771,-0.003
197.797,-7.855,-0.003
197.742,-7.939,-0.003
197.687,-8.022,-0.003
197.632,-8.105,-0.003
197.578,-8.189,-0.003
197.522,-8.272,-0.003
197.467,-8.356,-0.003
197.412,-8.44,-0.003
197.357,-8.523,-0.003
197.302,-8.606,-0.003
197.247,-8.691,-0.003
197.192,-8.774,-0.003
197.137,-8.857,-0.003
197.083,-8.941,-0.003
197.028,-9.025,-0.003
196.973,-9.108,-0.003
196.918,-9.191,-0.003
196.863,-9.275,-0.003
196.808,-9.359,-0.003
196.753,-9.442,-0.003
196.698,-9.526,-0.003
196.643,-9.609,-0.003
196.589,-9.693,-0.003
196.534,-9.777,-0.003
196.479,-9.86,-0.003
196.424,-9.943,-0.003
196.369,-10.028,-0.003
196.313,-10.111,-0.003
196.258,-10.194,-0.003
196.203,-10.278,-0.003
196.148,-10.361,-0.003
196.09,-10.442,-0.003
196.027,-10.52,-0.003
195.963,-10.597,-0.003
195.9,-10.674,-0.003
195.836,-10.751,-0.003
195.773,-10.829,-0.003
195.71,-10.906,-0.003
195.646,-10.984,-0.003
195.583,-11.06,-0.003
195.519,-11.138,-0.003
195.454,-11.213,-0.003
195.389,-11.29,-0.003
195.324,-11.365,-0.003
195.259,-11.441,-0.003
195.193,-11.517,-0.003
195.128,-11.592,-0.003
195.063,-11.668,-0.003
194.998,-11.744,-0.003
194.932,-11.82,-0.003
194.867,-11.895,-0.003
194.806,-11.975,-0.003
194.747,-12.055,-0.003
194.688,-12.136,-0.003
194.628,-12.216,-0.003
194.569,-12.296,-0.003
194.508,-12.377,-0.003
194.449,-12.457,-0.003
194.39,-12.538,-0.003
194.33,-12.618,-0.003
194.271,-12.698,-0.003
194.212,-12.779,-0.003
194.147,-12.854,-0.003
194.08,-12.93,-0.003
194.015,-13.005,-0.003
193.949,-13.08,-0.003
193.883,-13.156,-0.003
193.817,-13.231,-0.003
193.754,-13.308,-0.003
193.693,-13.388,-0.003
193.633,-13.468,-0.003
193.573,-13.547,-0.003
193.513,-13.626,-0.003
193.453,-13.707,-0.003
193.391,-13.786,-0.003
193.331,-13.866,-0.003
193.271,-13.946,-0.003
193.211,-14.026,-0.003
193.15,-14.105,-0.003
193.09,-14.185,-0.003
193.03,-14.265,-0.003
192.969,-14.344,-0.003
192.909,-14.424,-0.003
192.843,-14.499,-0.003
192.775,-14.573,-0.003
192.706,-14.646,-0.003
192.638,-14.718,-0.003
192.57,-14.791,-0.003
192.502,-14.865,-0.003
192.433,-14.937,-0.003
192.366,-15.011,-0.003
192.298,-15.084,-0.003
192.23,-15.158,-0.003
192.162,-15.232,-0.003
192.095,-15.305,-0.003
192.027,-15.379,-0.003
191.959,-15.452,-0.003
191.891,-15.526,-0.003
191.824,-15.6,-0.003
191.755,-15.673,-0.003
191.689,-15.747,-0.003
191.625,-15.824,-0.003
191.562,-15.902,-0.003
191.499,-15.978,-0.003
191.435,-16.056,-0.003
191.371,-16.133,-0.003
191.308,-16.211,-0.003
191.245,-16.288,-0.003
191.182,-16.365,-0.003
191.117,-16.442,-0.003
191.054,-16.52,-0.003
190.991,-16.597,-0.003
190.926,-16.673,-0.003
190.856,-16.745,-0.003
190.786,-16.816,-0.003
190.717,-16.888,-0.003
190.651,-16.962,-0.003
190.579,-17.033,-0.003
190.508,-17.103,-0.003
190.436,-17.173,-0.003
190.365,-17.242,-0.003
190.294,-17.313,-0.003
190.222,-17.383,-0.003
190.151,-17.452,-0.003
190.086,-17.529,-0.003
190.023,-17.605,-0.003
189.958,-17.683,-0.003
189.895,-17.76,-0.003
189.832,-17.838,-0.003
189.769,-17.915,-0.003
189.706,-17.993,-0.003
189.642,-18.07,-0.003
189.579,-18.148,-0.003
189.515,-18.224,-0.003
189.452,-18.302,-0.003
189.389,-18.379,-0.003
189.325,-18.457,-0.003
189.262,-18.534,-0.003
189.199,-18.612,-0.003
189.129,-18.684,-0.003
189.057,-18.753,-0.003
188.986,-18.823,-0.003
188.915,-18.893,-0.003
188.843,-18.962,-0.003
188.772,-19.032,-0.003
188.7,-19.103,-0.003
188.628,-19.173,-0.003
188.557,-19.242,-0.003
188.485,-19.312,-0.003
188.416,-19.385,-0.003
188.35,-19.459,-0.003
188.283,-19.533,-0.003
188.216,-19.607,-0.003
188.149,-19.682,-0.003
188.082,-19.756,-0.003
188.016,-19.83,-0.003
187.948,-19.905,-0.003
187.881,-19.978,-0.003
187.808,-20.047,-0.003
187.734,-20.115,-0.003
187.661,-20.182,-0.003
187.587,-20.25,-0.003
187.514,-20.319,-0.003
187.441,-20.387,-0.003
187.367,-20.454,-0.003
187.295,-20.522,-0.003
187.221,-20.59,-0.003
187.148,-20.659,-0.003
187.074,-20.726,-0.003
187.001,-20.794,-0.003
186.928,-20.862,-0.003
186.857,-20.934,-0.003
186.789,-21.006,-0.003
186.72,-21.079,-0.003
186.651,-21.151,-0.003
186.583,-21.224,-0.003
186.514,-21.297,-0.003
186.445,-21.369,-0.003
186.376,-21.442,-0.003
186.308,-21.515,-0.003
186.236,-21.584,-0.003
186.163,-21.653,-0.003
186.091,-21.721,-0.003
186.017,-21.789,-0.003
185.944,-21.857,-0.003
185.871,-21.926,-0.003
185.798,-21.994,-0.003
185.725,-22.062,-0.003
185.652,-22.13,-0.003
185.579,-22.199,-0.003
185.508,-22.27,-0.003
185.438,-22.34,-0.003
185.368,-22.412,-0.003
185.297,-22.483,-0.003
185.227,-22.553,-0.003
185.157,-22.625,-0.003
185.085,-22.696,-0.003
185.015,-22.766,-0.003
184.945,-22.838,-0.003
184.874,-22.909,-0.003
184.804,-22.979,-0.003
184.734,-23.05,-0.003
184.663,-23.122,-0.003
184.593,-23.192,-0.003
184.523,-23.263,-0.003
184.444,-23.326,-0.003
184.367,-23.389,-0.003
184.289,-23.451,-0.003
184.211,-23.515,-0.003
184.134,-23.578,-0.003
184.055,-23.641,-0.003
183.978,-23.704,-0.003
183.9,-23.767,-0.003
183.823,-23.829,-0.003
183.745,-23.892,-0.003
183.67,-23.958,-0.003
183.598,-24.028,-0.003
183.527,-24.098,-0.003
183.455,-24.167,-0.003
183.383,-24.237,-0.003
183.31,-24.305,-0.003
183.232,-24.368,-0.003
183.156,-24.432,-0.003
183.078,-24.496,-0.003
183.002,-24.56,-0.003
182.924,-24.624,-0.003
182.848,-24.688,-0.003
182.77,-24.751,-0.003
182.694,-24.815,-0.003
182.617,-24.879,-0.003
182.54,-24.943,-0.003
182.463,-25.007,-0.003
182.386,-25.071,-0.003
182.313,-25.138,-0.003
182.24,-25.207,-0.003
182.167,-25.276,-0.003
182.094,-25.343,-0.003
182.021,-25.412,-0.003
181.948,-25.48,-0.003
181.875,-25.549,-0.003
181.802,-25.617,-0.003
181.729,-25.686,-0.003
181.657,-25.754,-0.003
181.584,-25.824,-0.003
181.514,-25.894,-0.003
181.443,-25.965,-0.003
181.371,-26.035,-0.003
181.301,-26.105,-0.003
181.23,-26.176,-0.003
181.155,-26.243,-0.003
181.076,-26.304,-0.003
180.998,-26.365,-0.003
180.918,-26.426,-0.003
180.84,-26.488,-0.003
180.76,-26.549,-0.003
180.682,-26.611,-0.003
180.603,-26.672,-0.003
180.523,-26.734,-0.003
180.445,-26.795,-0.003
180.365,-26.856,-0.003
180.287,-26.917,-0.003
180.208,-26.979,-0.003
180.129,-27.04,-0.003
180.05,-27.101,-0.003
179.971,-27.163,-0.003
179.893,-27.226,-0.003
179.814,-27.287,-0.003
179.737,-27.35,-0.003
179.658,-27.412,-0.003
179.581,-27.475,-0.003
179.502,-27.537,-0.003
179.424,-27.6,-0.003
179.346,-27.662,-0.003
179.268,-27.724,-0.003
179.189,-27.786,-0.003
179.11,-27.847,-0.003
179.031,-27.909,-0.003
178.952,-27.97,-0.003
178.874,-28.032,-0.003
178.795,-28.094,-0.003
178.717,-28.155,-0.003
178.638,-28.217,-0.003
178.559,-28.279,-0.003
178.481,-28.341,-0.003
178.402,-28.403,-0.003
178.324,-28.465,-0.003
178.245,-28.527,-0.003
178.167,-28.589,-0.003
178.088,-28.65,-0.003
178.01,-28.712,-0.003
177.931,-28.774,-0.003
177.851,-28.835,-0.003
177.773,-28.897,-0.003
177.694,-28.958,-0.003
177.615,-29.02,-0.003
177.536,-29.08,-0.003
177.457,-29.142,-0.003
177.378,-29.203,-0.003
177.298,-29.264,-0.003
177.219,-29.324,-0.003
177.139,-29.384,-0.003
177.059,-29.445,-0.003
176.979,-29.505,-0.003
176.899,-29.566,-0.003
176.82,-29.625,-0.003
176.738,-29.683,-0.003
176.658,-29.742,-0.003
176.576,-29.801,-0.003
176.495,-29.859,-0.003
176.415,-29.918,-0.003
176.333,-29.977,-0.003
176.252,-30.035,-0.003
176.171,-30.094,-0.003
176.09,-30.152,-0.002
176.009,-30.211,-0.002
175.929,-30.271,-0.002
175.849,-30.331,-0.002
175.77,-30.392,-0.002
175.691,-30.453,-0.002
175.611,-30.514,-0.002
175.532,-30.574,-0.002
175.452,-30.635,-0.002
175.373,-30.696,-0.002
175.293,-30.757,-0.002
175.214,-30.816,-0.002
175.134,-30.877,-0.002
175.054,-30.938,-0.002
174.975,-30.999,-0.002
174.895,-31.058,-0.002
174.815,-31.118,-0.002
174.734,-31.177,-0.002
174.653,-31.236,-0.002
174.573,-31.295,-0.002
174.492,-31.355,-0.002
174.411,-31.413,-0.002
174.331,-31.472,-0.002
174.25,-31.531,-0.002
174.17,-31.591,-0.002
174.089,-31.65,-0.002
174.007,-31.708,-0.002
173.926,-31.765,-0.002
173.844,-31.823,-0.002
173.761,-31.88,-0.002
173.68,-31.938,-0.002
173.598,-31.995,-0.002
173.516,-32.053,-0.002
173.435,-32.11,-0.002
173.353,-32.167,-0.002
173.27,-32.224,-0.002
173.188,-32.28,-0.002
173.105,-32.336,-0.002
173.022,-32.392,-0.002
172.938,-32.448,-0.002
172.856,-32.503,-0.002
172.773,-32.559,-0.002
172.689,-32.615,-0.002
172.607,-32.671,-0.002
172.523,-32.726,-0.002
172.44,-32.782,-0.002
172.356,-32.837,-0.002
172.274,-32.893,-0.002
172.19,-32.948,-0.002
172.107,-33.003,-0.002
172.024,-33.059,-0.002
171.941,-33.114,-0.002
171.858,-33.17,-0.002
171.776,-33.227,-0.002
171.693,-33.284,-0.002
171.611,-33.34,-0.002
171.528,-33.397,-0.002
171.446,-33.454,-0.002
171.364,-33.511,-0.002
171.281,-33.567,-0.002
171.199,-33.623,-0.002
171.116,-33.68,-0.002
171.033,-33.735,-0.002
170.95,-33.791,-0.002
170.867,-33.846,-0.002
170.784,-33.902,-0.002
170.701,-33.958,-0.002
170.618,-34.013,-0.002
170.534,-34.069,-0.002
170.451,-34.124,-0.002
170.368,-34.179,-0.002
170.284,-34.233,-0.002
170.199,-34.287,-0.002
170.115,-34.342,-0.002
170.032,-34.396,-0.002
169.947,-34.45,-0.002
169.863,-34.504,-0.002
169.779,-34.558,-0.002
169.695,-34.612,-0.002
169.611,-34.667,-0.002
169.527,-34.721,-0.002
169.443,-34.775,-0.002
169.359,-34.829,-0.002
169.275,-34.883,-0.002
169.19,-34.937,-0.002
169.107,-34.991,-0.002
169.022,-35.044,-0.002
168.936,-35.097,-0.002
168.851,-35.149,-0.002
168.766,-35.202,-0.002
168.682,-35.255,-0.002
168.597,-35.308,-0.002
168.512,-35.361,-0.002
168.427,-35.414,-0.002
168.343,-35.467,-0.002
168.258,-35.519,-0.002
168.173,-35.573,-0.002
168.089,-35.627,-0.002
168.005,-35.681,-0.002
167.921,-35.736,-0.002
167.835,-35.787,-0.002
167.749,-35.837,-0.002
167.663,-35.888,-0.002
167.577,-35.939,-0.002
167.491,-35.99,-0.002
167.405,-36.041,-0.002
167.319,-36.092,-0.002
167.232,-36.143,-0.002
167.146,-36.194,-0.002
167.061,-36.245,-0.002
166.975,-36.296,-0.002
166.889,-36.347,-0.002
166.802,-36.398,-0.002
166.716,-36.449,-0.002
166.631,-36.501,-0.002
166.545,-36.552,-0.002
166.459,-36.604,-0.002
166.373,-36.655,-0.002
166.288,-36.707,-0.002
166.203,-36.759,-0.002
166.117,-36.81,-0.002
166.031,-36.862,-0.002
165.945,-36.913,-0.002
165.859,-36.965,-0.002
165.774,-37.016,-0.002
165.689,-37.068,-0.002
165.603,-37.119,-0.002
165.517,-37.171,-0.002
165.431,-37.222,-0.002
165.344,-37.273,-0.002
165.259,-37.324,-0.002
165.173,-37.374,-0.002
165.087,-37.425,-0.002
165.001,-37.476,-0.002
164.914,-37.527,-0.002
164.829,-37.578,-0.002
164.743,-37.629,-0.002
164.657,-37.68,-0.002
164.571,-37.731,-0.002
164.484,-37.782,-0.002
164.398,-37.833,-0.002
164.313,-37.884,-0.002
164.227,-37.935,-0.002
164.14,-37.985,-0.002
164.053,-38.035,-0.002
163.967,-38.085,-0.002
163.881,-38.137,-0.002
163.795,-38.187,-0.002
163.708,-38.237,-0.002
163.621,-38.287,-0.002
163.535,-38.337,-0.002
163.448,-38.388,-0.002
163.361,-38.438,-0.002
163.276,-38.488,-0.002
163.189,-38.538,-0.002
163.103,-38.589,-0.002
163.016,-38.639,-0.002
162.93,-38.689,-0.002
162.844,-38.74,-0.002
162.758,-38.791,-0.002
162.672,-38.842,-0.002
162.586,-38.893,-0.002
162.5,-38.944,-0.002
162.413,-38.995,-0.002
162.327,-39.044,-0.002
162.24,-39.093,-0.002
162.153,-39.142,-0.002
162.065,-39.191,-0.002
161.978,-39.241,-0.002
161.891,-39.29,-0.002
161.804,-39.339,-0.002
161.717,-39.388,-0.002
161.63,-39.437,-0.002
161.543,-39.486,-0.002
161.455,-39.535,-0.002
161.368,-39.584,-0.002
161.281,-39.633,-0.002
161.194,-39.682,-0.002
161.106,-39.731,-0.002
161.02,-39.779,-0.002
160.933,-39.828,-0.002
160.845,-39.877,-0.002
160.758,-39.926,-0.002
160.671,-39.975,-0.002
160.583,-40.024,-0.002
160.496,-40.073,-0.002
160.409,-40.122,-0.002
160.322,-40.171,-0.002
160.234,-40.219,-0.002
160.147,-40.268,-0.002
160.06,-40.317,-0.002
159.972,-40.366,-0.002
159.885,-40.415,-0.002
159.798,-40.464,-0.002
159.711,-40.513,-0.002
159.624,-40.561,-0.002
159.537,-40.61,-0.002
159.45,-40.659,-0.002
159.362,-40.708,-0.002
159.275,-40.757,-0.002
159.188,-40.806,-0.002
159.101,-40.856,-0.002
159.014,-40.905,-0.002
158.927,-40.954,-0.002
158.839,-41.003,-0.002
158.752,-41.052,-0.002
158.665,-41.101,-0.002
158.577,-41.15,-0.002
158.49,-41.198,-0.002
158.404,-41.247,-0.002
158.316,-41.296,-0.002
158.229,-41.345,-0.002
158.141,-41.393,-0.002
158.054,-41.442,-0.002
157.967,-41.491,-0.002
157.88,-41.54,-0.002
157.793,-41.589,-0.002
157.706,-41.639,-0.002
157.619,-41.688,-0.002
157.531,-41.737,-0.002
157.444,-41.785,-0.002
157.356,-41.834,-0.002
157.269,-41.883,-0.002
157.182,-41.932,-0.002
157.095,-41.981,-0.002
157.008,-42.029,-0.002
156.921,-42.078,-0.002
156.833,-42.127,-0.002
156.746,-42.176,-0.002
156.659,-42.225,-0.002
156.571,-42.274,-0.002
156.485,-42.323,-0.002
156.398,-42.372,-0.002
156.31,-42.422,-0.002
156.223,-42.471,-0.002
156.136,-42.52,-0.002
156.049,-42.569,-0.002
155.961,-42.617,-0.002
155.875,-42.666,-0.002
155.787,-42.715,-0.002
155.7,-42.764,-0.002
155.613,-42.813,-0.002
155.525,-42.861,-0.002
155.438,-42.91,-0.002
155.351,-42.959,-0.002
155.263,-43.008,-0.002
155.177,-43.057,-0.002
